          0,        4666
     100000,      748542
     200000,     2047792
     300000,     3701500
     400000,     6052250
     500000,     8311542
     600000,    10673417
     700000,    14013958
     800000,    16328041
     900000,    19235833
    1000000,    22660292
    1100000,    26018292
    1200000,    30051333
    1300000,    33956459
    1400000,    37939375
    1500000,    41446000
    1600000,    45327834
    1700000,    49609875
    1800000,    53910917
    1900000,    58663375
    2000000,    64822208
    2100000,    69291708
    2200000,    74460084
    2300000,    79113625
    2400000,    84214375
    2500000,    88277292
    2600000,    93834250
    2700000,    98796292
    2800000,   104652667
    2900000,   110639583
    3000000,   115718000
    3100000,   121507916
    3200000,   128615417
    3300000,   135862750
    3400000,   142778958
    3500000,   150837792
    3600000,   156422000
    3700000,   162640417
    3800000,   170031125
    3900000,   176733833
    4000000,   182346250
    4100000,   188477958
    4200000,   194926333
    4300000,   201730458
    4400000,   208372167
    4500000,   214745875
    4600000,   221947750
    4700000,   229276416
    4800000,   235540750
    4900000,   243942208
    5000000,   250643167
    5100000,   258260709
    5200000,   265494417
    5300000,   273455291
    5400000,   281020583
    5500000,   287380291
    5600000,   297094458
    5700000,   304314459
    5800000,   323157333
    5900000,   333031792
    6000000,   336201208
    6100000,   344537709
    6200000,   352457417
    6300000,   358577958
    6400000,   363434709
    6500000,   375683125
    6600000,   381676583
    6700000,   389138125
    6800000,   399041875
    6900000,   407864083
    7000000,   419482959
    7100000,   422183750
    7200000,   434559958
    7300000,   441149458
    7400000,   450772000
    7500000,   457068291
    7600000,   469042875
    7700000,   478639667
    7800000,   485331000
    7900000,   495762958
    8000000,   503328542
    8100000,   511529750
    8200000,   516842375
    8300000,   531920625
    8400000,   539962125
    8500000,   546553500
    8600000,   558939375
    8700000,   568298083
    8800000,   578696917
    8900000,   583754750
    9000000,   598900416
    9100000,   600463541
    9200000,   607094750
    9300000,   617636917
    9400000,   627221042
    9500000,   637505500
    9600000,   643239667
    9700000,   658184333
    9800000,   670116708
    9900000,   677278959
   10000000,   684496333
   10100000,   699957167
   10200000,   713001042
   10300000,   720876875
   10400000,   735059167
   10500000,   751706834
   10600000,   755751458
   10700000,   759715167
   10800000,   777234542
   10900000,   785513708
   11000000,   796381417
   11100000,   810561042
   11200000,   823388291
   11300000,   835552834
   11400000,   844268709
   11500000,   858076458
   11600000,   867842625
   11700000,   878321958
   11800000,   891886792
   11900000,   899318959
   12000000,   907599500
   12100000,   913608709
   12200000,   924140875
   12300000,   938004208
   12400000,   949895917
   12500000,   957268833
   12600000,   968643042
   12700000,   976332125
   12800000,   985923917
   12900000,  1019969792
   13000000,  1030685375
   13100000,  1040755167
   13200000,  1049927125
   13300000,  1058850458
   13400000,  1078704875
   13500000,  1085721042
   13600000,  1100886083
   13700000,  1112075750
   13800000,  1120800167
   13900000,  1134050584
   14000000,  1149481375
   14100000,  1158199541
   14200000,  1167735916
   14300000,  1180526750
   14400000,  1190836958
   14500000,  1209528375
   14600000,  1220459958
   14700000,  1230509209
   14800000,  1243867542
   14900000,  1249108000
   15000000,  1267583875
   15100000,  1280485334
   15200000,  1292331291
   15300000,  1305536292
   15400000,  1314255500
   15500000,  1325444666
   15600000,  1343574833
   15700000,  1352745917
   15800000,  1371645417
   15900000,  1381272042
   16000000,  1385700417
   16100000,  1410163792
   16200000,  1418854959
   16300000,  1428539209
   16400000,  1418202083
   16500000,  1425736583
   16600000,  1445953792
   16700000,  1456881875
   16800000,  1471767709
   16900000,  1482441333
   17000000,  1493031458
   17100000,  1508699166
   17200000,  1554429958
   17300000,  1581372958
   17400000,  1603467958
   17500000,  1641481958
   17600000,  1669590334
   17700000,  1679274333
   17800000,  1686901958
   17900000,  1690161333
   18000000,  1698075625
   18100000,  1687773125
   18200000,  1712108917
   18300000,  1738996334
   18400000,  1749356167
   18500000,  1763145792
   18600000,  1750883625
   18700000,  1758916291
   18800000,  1793312000
   18900000,  1787145541
   19000000,  1803891458
   19100000,  1832098542
   19200000,  1829661708
   19300000,  1828956500
   19400000,  1846199542
   19500000,  1862712125
   19600000,  1902602542
   19700000,  1887247875
   19800000,  1893720292
   19900000,  1904328166
   20000000,  1915874625
   20100000,  1931809250
   20200000,  1941336875
   20300000,  1987296750
   20400000,  2022891250
   20500000,  2039099500
   20600000,  2046858958
   20700000,  2061391375
   20800000,  2074644375
   20900000,  2089390792
   21000000,  2107280625
   21100000,  2113642166
   21200000,  2097959667
   21300000,  2093907292
   21400000,  2103537042
   21500000,  2135378792
   21600000,  2152788875
   21700000,  2190877417
   21800000,  2214963833
   21900000,  2225006250
   22000000,  2245952291
   22100000,  2252938500
   22200000,  2269368625
   22300000,  2280114708
   22400000,  2289404958
   22500000,  2303028833
   22600000,  2341363875
   22700000,  2344318083
   22800000,  2361816583
   22900000,  2383849917
   23000000,  2390272917
   23100000,  2382772750
   23200000,  2379491500
   23300000,  2412386333
   23400000,  2402115209
   23500000,  2407317791
   23600000,  2459534916
   23700000,  2464281000
   23800000,  2464557625
   23900000,  2479404167
   24000000,  2488693708
   24100000,  2498865958
   24200000,  2536057584
   24300000,  2575520625
